time,cpu,mem,ram,disk,disk_io,network,gpu load,gpu memutil
2021-02-22 21:10:20.789832,2.8,2777.0703125,11027.265625,10944.125,"{'rc': 0, 'wc': 502, 'rb': 0, 'wb': 47718400}","{'sent': -210290300.31904602, 'recv': -28913950098.170105}",87.0,13.994097393015249
2021-02-22 21:10:22.884404,2.8,2777.27734375,11027.28125,10944.125,"{'rc': 0, 'wc': 502, 'rb': 0, 'wb': 47718400}","{'sent': -210290300.3188057, 'recv': -28913950098.137257}",89.0,13.994097393015249
2021-02-22 21:10:24.977484,2.9,2776.65234375,11027.2890625,10944.125,"{'rc': 0, 'wc': 502, 'rb': 0, 'wb': 47718400}","{'sent': -210290300.31861687, 'recv': -28913950098.10343}",89.0,13.994097393015249
2021-02-22 21:10:27.070652,2.8,2776.390625,11027.22265625,10944.125,"{'rc': 0, 'wc': 502, 'rb': 0, 'wb': 47718400}","{'sent': -210290300.31837654, 'recv': -28913950098.070755}",85.0,13.994097393015249
2021-02-22 21:10:29.164420,2.9,2776.35546875,11027.28125,10944.125,"{'rc': 0, 'wc': 502, 'rb': 0, 'wb': 47718400}","{'sent': -210290300.3181877, 'recv': -28913950098.03676}",86.0,13.994097393015249
2021-02-22 21:10:31.259633,2.8,2777.046875,11027.34375,10944.125,"{'rc': 0, 'wc': 502, 'rb': 0, 'wb': 47718400}","{'sent': -210290300.31495762, 'recv': -28913950097.9999}",84.0,13.994097393015249
2021-02-22 21:10:33.354114,2.8,2777.06640625,11027.23046875,10944.125,"{'rc': 0, 'wc': 502, 'rb': 0, 'wb': 47718400}","{'sent': -210290300.3147688, 'recv': -28913950097.964645}",89.0,13.994097393015249
2021-02-22 21:10:35.448880,2.8,2777.5703125,11027.328125,10944.125,"{'rc': 0, 'wc': 502, 'rb': 0, 'wb': 47718400}","{'sent': -210290300.31452847, 'recv': -28913950097.92916}",69.0,13.994097393015249
2021-02-22 21:10:37.545990,2.8,2777.47265625,11027.8828125,10944.125,"{'rc': 0, 'wc': 537, 'rb': 0, 'wb': 47890432}","{'sent': -210290300.31433964, 'recv': -28913950097.89528}",88.0,13.994097393015249
2021-02-22 21:10:39.642348,2.8,2777.640625,11027.31640625,10944.125,"{'rc': 0, 'wc': 537, 'rb': 0, 'wb': 47890432}","{'sent': -210290300.3141508, 'recv': -28913950097.861515}",68.0,13.994097393015249
2021-02-22 21:10:41.735222,2.8,2777.26953125,11027.2734375,10944.125,"{'rc': 0, 'wc': 541, 'rb': 0, 'wb': 47906816}","{'sent': -210290300.31377316, 'recv': -28913950097.830093}",86.0,13.994097393015249
2021-02-22 21:10:43.828515,2.8,2777.25390625,11027.29296875,10944.125,"{'rc': 0, 'wc': 542, 'rb': 0, 'wb': 47910912}","{'sent': -210290300.31358433, 'recv': -28913950097.79953}",65.0,13.994097393015249
2021-02-22 21:10:45.920721,2.8,2777.1796875,11027.32421875,10944.125,"{'rc': 0, 'wc': 542, 'rb': 0, 'wb': 47910912}","{'sent': -210290300.3133955, 'recv': -28913950097.76891}",87.0,13.994097393015249
2021-02-22 21:10:48.014385,2.8,2777.11328125,11027.41015625,10944.125,"{'rc': 0, 'wc': 542, 'rb': 0, 'wb': 47910912}","{'sent': -210290300.31320667, 'recv': -28913950097.736862}",85.0,13.994097393015249
2021-02-22 21:10:50.108027,2.8,2777.58984375,11027.35546875,10944.125,"{'rc': 0, 'wc': 542, 'rb': 0, 'wb': 47910912}","{'sent': -210290300.31301785, 'recv': -28913950097.703667}",86.0,13.994097393015249
2021-02-22 21:10:52.202298,2.8,2777.5234375,11027.328125,10944.125,"{'rc': 0, 'wc': 542, 'rb': 0, 'wb': 47910912}","{'sent': -210290300.31282902, 'recv': -28913950097.67122}",79.0,13.994097393015249
2021-02-22 21:10:54.300438,2.8,2777.5546875,11027.3671875,10944.125,"{'rc': 0, 'wc': 542, 'rb': 0, 'wb': 47910912}","{'sent': -210290300.3126402, 'recv': -28913950097.639053}",86.0,13.994097393015249
2021-02-22 21:10:56.396863,2.8,2777.29296875,11027.38671875,10944.125,"{'rc': 0, 'wc': 542, 'rb': 0, 'wb': 47910912}","{'sent': -210290300.31245136, 'recv': -28913950097.607178}",86.0,13.994097393015249
2021-02-22 21:10:58.497639,2.8,2777.17578125,11027.375,10944.125,"{'rc': 0, 'wc': 542, 'rb': 0, 'wb': 47910912}","{'sent': -210290300.31226254, 'recv': -28913950097.57633}",56.00000000000001,13.994097393015249
2021-02-22 21:11:00.592934,2.8,2777.0390625,11027.35546875,10944.125,"{'rc': 0, 'wc': 542, 'rb': 0, 'wb': 47910912}","{'sent': -210290300.3120737, 'recv': -28913950097.544624}",85.0,13.994097393015249
2021-02-22 21:11:02.688026,2.9,2776.63671875,11027.34375,10944.125,"{'rc': 0, 'wc': 542, 'rb': 0, 'wb': 47910912}","{'sent': -210290300.30984116, 'recv': -28913950097.509815}",61.0,13.994097393015249
2021-02-22 21:11:04.782705,2.8,2777.21875,11027.40234375,10944.125,"{'rc': 0, 'wc': 542, 'rb': 0, 'wb': 47910912}","{'sent': -210290300.30965233, 'recv': -28913950097.475075}",85.0,13.994097393015249
2021-02-22 21:11:06.882349,2.8,2776.53515625,11027.40234375,10944.125,"{'rc': 0, 'wc': 542, 'rb': 0, 'wb': 47910912}","{'sent': -210290300.30936432, 'recv': -28913950097.44137}",69.0,13.994097393015249
2021-02-22 21:11:08.976712,2.9,2776.66015625,11027.390625,10944.125,"{'rc': 0, 'wc': 576, 'rb': 0, 'wb': 48074752}","{'sent': -210290300.3091755, 'recv': -28913950097.40789}",90.0,13.994097393015249
2021-02-22 21:11:11.072245,2.8,2776.09375,11027.33984375,10944.125,"{'rc': 0, 'wc': 576, 'rb': 0, 'wb': 48074752}","{'sent': -210290300.30898666, 'recv': -28913950097.376755}",88.0,13.994097393015249
2021-02-22 21:11:13.171578,2.8,2776.7578125,11027.37890625,10944.125,"{'rc': 0, 'wc': 580, 'rb': 0, 'wb': 48091136}","{'sent': -210290300.308609, 'recv': -28913950097.344994}",86.0,13.994097393015249
2021-02-22 21:11:15.266077,2.8,2777.0390625,11027.30859375,10944.125,"{'rc': 0, 'wc': 581, 'rb': 0, 'wb': 48095232}","{'sent': -210290300.30801392, 'recv': -28913950097.312305}",78.0,13.994097393015249
2021-02-22 21:11:17.358900,2.8,2777.01953125,11027.38671875,10944.125,"{'rc': 0, 'wc': 581, 'rb': 0, 'wb': 48095232}","{'sent': -210290300.3077736, 'recv': -28913950097.28026}",89.0,13.994097393015249
2021-02-22 21:11:19.452539,2.8,2777.43359375,11027.34765625,10944.125,"{'rc': 0, 'wc': 581, 'rb': 0, 'wb': 48095232}","{'sent': -210290300.30758476, 'recv': -28913950097.24815}",84.0,13.994097393015249
2021-02-22 21:11:21.546099,2.8,2777.11328125,11027.34375,10944.125,"{'rc': 0, 'wc': 581, 'rb': 0, 'wb': 48095232}","{'sent': -210290300.30734444, 'recv': -28913950097.215874}",61.0,13.994097393015249
2021-02-22 21:11:23.639286,2.9,2777.4375,11027.37109375,10944.125,"{'rc': 0, 'wc': 581, 'rb': 0, 'wb': 48095232}","{'sent': -210290300.3071556, 'recv': -28913950097.184795}",86.0,13.994097393015249
2021-02-22 21:11:25.733293,2.8,2777.140625,11027.3359375,10944.125,"{'rc': 0, 'wc': 581, 'rb': 0, 'wb': 48095232}","{'sent': -210290300.30691528, 'recv': -28913950097.15229}",61.0,13.994097393015249
2021-02-22 21:11:27.826056,2.8,2777.25,11027.3671875,10944.125,"{'rc': 0, 'wc': 581, 'rb': 0, 'wb': 48095232}","{'sent': -210290300.30672646, 'recv': -28913950097.11755}",89.0,13.994097393015249
2021-02-22 21:11:29.919359,2.8,2777.1796875,11027.4140625,10944.125,"{'rc': 0, 'wc': 581, 'rb': 0, 'wb': 48095232}","{'sent': -210290300.30653763, 'recv': -28913950097.083557}",76.0,13.994097393015249
2021-02-22 21:11:32.011860,2.8,2767.65234375,11003.015625,10944.1171875,"{'rc': 0, 'wc': 581, 'rb': 0, 'wb': 48095232}","{'sent': -210290300.3033085, 'recv': -28913950097.05293}",49.0,13.994097393015249
2021-02-22 21:11:34.144731,3.7,2776.89453125,11024.4765625,10944.125,"{'rc': 0, 'wc': 581, 'rb': 0, 'wb': 48095232}","{'sent': -210290300.2923851, 'recv': -28913950097.01933}",85.0,13.994097393015249
2021-02-22 21:11:36.239107,3.6,2776.23046875,11023.54296875,10944.125,"{'rc': 0, 'wc': 581, 'rb': 0, 'wb': 48095232}","{'sent': -210290300.27031326, 'recv': -28913950096.983253}",94.0,13.994097393015249
2021-02-22 21:11:38.336855,3.6,2776.3125,11023.60546875,10944.125,"{'rc': 0, 'wc': 616, 'rb': 0, 'wb': 48308224}","{'sent': -210290300.24751568, 'recv': -28913950096.949974}",93.0,13.994097393015249
2021-02-22 21:11:40.435888,3.3,2814.82421875,11061.62109375,10944.125,"{'rc': 0, 'wc': 616, 'rb': 0, 'wb': 48308224}","{'sent': -210290300.2255478, 'recv': -28913950096.916237}",67.0,13.994097393015249
2021-02-22 21:11:42.530702,3.6,2816.2109375,11062.78125,10944.125,"{'rc': 0, 'wc': 818, 'rb': 0, 'wb': 139321344}","{'sent': -210290300.12749863, 'recv': -28913950096.87995}",93.0,13.994097393015249
2021-02-22 21:11:44.630769,3.6,2815.7265625,11062.86328125,10944.125,"{'rc': 0, 'wc': 818, 'rb': 0, 'wb': 139321344}","{'sent': -210290300.10520744, 'recv': -28913950096.846443}",65.0,13.994097393015249
2021-02-22 21:11:46.723303,3.7,2815.5546875,11063.02734375,10944.125,"{'rc': 0, 'wc': 820, 'rb': 0, 'wb': 139362304}","{'sent': -210290300.08372688, 'recv': -28913950096.813812}",94.0,13.994097393015249
2021-02-22 21:11:48.817587,0.3,2631.6953125,10889.8203125,10944.1171875,"{'rc': 0, 'wc': 830, 'rb': 0, 'wb': 139419648}","{'sent': -210290300.06217194, 'recv': -28913950096.780933}",0.0,6.17314313821938
